EmpCode,ContractType,EmployeeType,Unit,WorkPlace,DateStart,DateEnd,,,,
Z170094,002,201,ZV1210,Z001017,2018-04-03,2018-05-17,,,,
Z170095,002,201,Z1350,Z001139,2013-07-22,2013-09-02,,,,
Z170096,002,201,Z7211,Z001021,2015-06-06,2015-08-31,,,,
Z170097,NULL,201,Z0450,NULL,2013-05-28,2013-11-14,,,,
Z170098,002,201,Z0470,Z001050,2014-06-05,2014-07-13,,,,
Z170099,002,201,Z3210,Z001108,2014-04-25,2014-12-08,,,,
Z170101,002,201,Z2230,Z001079,2017-05-22,2017-06-03,,,,
Z170200,003,101,Z0410,Z001000,2011-10-01,2015-05-07,,,,
Z180010,NULL,NULL,ZRA0602,Z001060,2006-04-24,2008-07-28,,,,
Z180019,002,201,Z3210,Z001017,2021-06-28,2021-11-10,,,,
Z180020,NULL,NULL,ZRA0303,Z,1979-05-30,1999-10-08,,,,
Z180026,002,201,Z8211,Z001079,2016-07-14,2016-08-16,,,,
Z180027,002,201,Z2120,Z001012,2017-07-22,2017-09-18,,,,
Z180028,013,201,Z2210,10040,2023-05-02,2023-10-31,,,,
Z180032,002,201,Z2220,Z001021,2016-06-22,2016-09-04,,,,
Z180033,002,201,Z8211,Z001013,2016-06-21,2016-09-20,,,,
Z180034,002,201,Z2120,Z001012,2017-05-08,2017-05-21,,,,
Z180036,002,201,Z1120,Z001012,2018-04-27,2018-04-27,,,,
Z180037,013,201,Z3120,10015,2022-07-08,2022-07-13,,,,
Z180039,013,201,Z3220,10031,2022-08-13,2022-08-22,,,,
Z180040,NULL,NULL,ZRA0704,Z000047,1989-06-26,2001-11-15,,,,
Z180041,NULL,201,Z2220,NULL,2014-07-14,2014-10-10,,,,
Z180042,002,201,Z3120,Z001126,2018-03-20,2019-01-11,,,,
Z180046,NULL,201,Z3120,NULL,2014-04-15,2015-02-02,,,,
Z180047,002,201,Z3210,Z001108,2016-04-18,2017-02-16,,,,
Z180048,001,101,Z1230,10034,2020-01-01,NULL,,,,
Z180049,001,101,Z1230,10034,2022-05-02,NULL,,,,
Z180050,,,ZRA0191,Z000046,1994-06-01,2002-09-20,,,,
Z180051,013,201,Z8211,10047,2023-04-17,NULL,,,,
Z180053,002,201,Z3220,Z001020,2015-04-20,2015-09-30,,,,
Z180056,NULL,201,Z3220,NULL,2013-04-27,2013-11-22,,,,
Z180057,002,201,Z7211,Z001075,2018-06-19,2018-09-13,,,,
Z180058,001,101,Z2220,Z001074,2020-01-01,2021-07-31,,,,
Z180059,001,101,Z2230,Z001079,2008-03-05,2015-06-04,,,,
Z180060,001,101,Z3220,10041,2020-01-01,NULL,,,,
Z180063,003,101,Z2410,10063,2020-01-01,NULL,,,,
Z180068,002,201,Z3220,Z001021,2015-05-06,2015-07-01,,,,
Z180070,002,201,Z3120,Z001065,2019-09-03,2019-10-24,,,,
Z180071,002,201,Z9340,Z001079,2014-04-23,2014-09-12,,,,
Z180073,002,201,Z1110,Z001011,2018-04-23,2018-12-28,,,,
Z180074,002,201,Z8211,Z001747,2021-06-07,2021-08-17,,,,
Z180075,002,201,Z1220,Z001024,2017-04-03,2017-09-29,,,,
Z180076,002,201,Z3220,Z001021,2014-04-25,2014-11-24,,,,
Z180077,002,201,Z3220,Z001021,2014-04-25,2014-11-21,,,,
Z180078,002,201,Z1210,Z001017,2019-04-08,2019-12-20,,,,
Z180079,013,201,Z5120,10015,2022-05-10,2023-01-02,,,,
Z180080,002,201,Z1120,Z001126,2017-04-03,2018-01-29,,,,
Z180081,002,201,Z2220,Z001075,2016-07-06,2016-08-31,,,,
Z180082,002,201,Z1220,Z001075,2018-05-30,2018-06-12,,,,
Z180090,013,201,Z1220,10023,2022-05-19,2022-12-07,,,,
Z180100,001,101,Z2110,10039,2020-01-01,NULL,,,,
Z180102,002,201,Z2120,Z001127,2016-05-09,2016-05-25,,,,
Z180105,,,ZRA0603,Z000050,1989-05-03,2001-12-28,,,,
Z180106,NULL,201,Z3231,NULL,2013-06-29,2013-11-11,,,,
Z180108,002,201,Z1210,Z001017,2018-03-12,2018-12-27,,,,
Z180116,001,101,Z8211,10153,2020-01-01,NULL,,,,
Z180117,002,201,Z1120,Z001730,2013-05-17,2013-11-22,,,,
Z180118,NULL,201,Z3110,NULL,2014-06-23,2014-11-07,,,,
Z180119,001,101,ZV2211,Z001073,2018-01-01,2019-05-19,,,,
Z180120,NULL,NULL,ZRA0502,Z000012,2002-12-20,2002-11-13,,,,
Z180125,002,201,Z1210,Z001017,2021-07-07,2021-09-10,,,,
Z180130,001,101,Z1220,10123,2020-01-01,NULL,,,,
Z180140,001,101,Z0460,Z001010,1976-09-01,2015-01-31,,,,
Z180145,002,201,Z8211,Z001017,2019-05-14,2019-07-23,,,,
Z180150,001,101,Z3120,10135,2020-01-01,NULL,,,,
Z180151,013,201,Z1350,10037,2022-07-12,2022-11-08,,,,
Z180155,002,201,Z3210,Z001108,2021-07-08,2021-07-31,,,,
Z180160,NULL,NULL,ZRA0191,Z000093,1976-06-07,2002-05-29,,,,
Z180170,NULL,NULL,ZRA0404,Z,1988-01-01,1998-07-10,,,,
Z180180,NULL,NULL,ZRA1604,Z001056,1979-04-23,2005-02-19,,,,
Z180190,,101,Z2220,Z001073,1973-07-01,2015-02-28,,,,
Z180199,002,201,Z6330,Z001115,2015-06-09,2015-10-02,,,,
Z180200,001,101,Z3110,Z001023,2000-04-15,2019-05-31,,,,
Z180203,NULL,201,Z3220,Z001075,2012-04-27,2012-11-22,,,,
Z180206,002,201,Z7211,Z001020,2019-06-20,2019-09-30,,,,
Z180208,001,101,Z3220,10041,2020-01-01,NULL,,,,
Z180209,002,201,Z8211,Z001079,2018-07-01,2018-09-26,,,,
Z180210,NULL,NULL,ZRA0603,Z,1977-05-15,1999-07-21,,,,
Z180211,002,201,Z2210,Z001079,2019-07-25,2019-12-04,,,,
Z180225,002,201,Z2230,Z001079,2015-06-17,2015-06-29,,,,
Z180229,002,201,Z3700,Z001068,2017-05-03,2017-07-15,,,,
Z180230,001,101,Z3120,10015,2020-01-01,NULL,,,,
Z180235,NULL,201,ZRA8010,Z001014,2012-06-14,2012-11-20,,,,
Z180236,001,101,Z1210,10050,2022-05-02,NULL,,,,
Z180240,NULL,NULL,ZRA0502,Z000067,1979-01-18,2002-04-11,,,,
Z180242,NULL,201,Z2230,Z001079,2012-06-18,2012-11-08,,,,
Z180245,001,101,Z2110,10039,2020-01-01,NULL,,,,
Z180249,NULL,201,Z2210,Z001013,2012-06-29,2012-09-15,,,,
Z180250,001,101,Z1700,10025,2020-01-01,2022-08-04,,,,
Z180251,002,201,Z3120,Z001127,2013-07-06,2013-07-11,,,,
Z180252,002,201,Z3210,Z001013,2016-05-09,2016-05-22,,,,
Z180253,002,201,Z3220,Z001021,2017-06-21,2017-11-08,,,,
Z180259,002,201,ZV1120,Z001014,2019-08-03,2019-08-20,,,,
Z180260,013,201,Z2120,10015,2022-06-24,2022-10-21,,,,
Z180270,,,ZRA0101,Z001000,1976-09-25,2010-01-31,,,,
Z180271,002,201,ZRA1240,Z001017,2017-07-08,2017-11-16,,,,
Z180272,002,201,Z3120,Z001126,2018-04-16,2018-05-17,,,,
Z180320,,,ZRA1357,Z,1975-12-11,2000-12-07,,,,
Z180330,NULL,NULL,ZRA0404,Z,1969-04-09,1998-09-17,,,,
Z180342,001,101,Z1700,10025,2020-01-01,NULL,,,,
Z180343,002,201,Z0470,Z001050,2014-07-13,2014-07-26,,,,
Z180345,013,201,Z1231,10034,2022-05-02,2023-01-11,,,,
Z180346,002,201,Z1110,Z001018,2017-04-22,2017-12-19,,,,
Z180348,002,201,Z2120,Z001127,2018-07-07,2018-07-09,,,,
Z180350,NULL,NULL,ZRA0602,Z001062,1986-01-06,2003-12-31,,,,
Z180360,NULL,NULL,ZRA0701,Z000183,1974-06-08,2002-01-31,,,,
Z180370,NULL,NULL,Z0700,Z001066,1994-06-01,2011-12-31,,,,
Z180380,001,101,Z2220,10048,2020-01-01,NULL,,,,
Z180381,002,201,Z1110,Z001023,2017-04-19,2017-12-28,,,,
Z180385,NULL,NULL,ZRA0603,Z001079,2006-05-16,2010-07-16,,,,
Z180386,001,101,Z3120,10015,2020-01-01,NULL,,,,
Z180387,002,201,Z3120,Z001126,2018-05-07,2018-12-05,,,,
Z180388,013,201,Z2110,10039,2022-06-30,2022-08-31,,,,
Z180390,,101,Z0500,Z001150,2006-03-15,2014-03-31,,,,
Z180440,NULL,NULL,ZRA0404,Z,1985-04-15,1998-05-14,,,,
Z180450,NULL,NULL,ZRA0603,Z001017,2009-03-23,2010-09-25,,,,
Z180451,003,101,Z1410,10064,2020-01-01,NULL,,,,
Z180452,001,101,Z1231,10034,2022-05-02,NULL,,,,
Z180453,002,201,ZV1210,Z001108,2020-07-10,2020-08-17,,,,
Z180460,NULL,NULL,ZRA1304,Z,1973-05-10,2000-08-10,,,,
Z180465,002,201,Z1210,10050,2022-05-23,2022-05-31,,,,
Z180480,NULL,NULL,ZRA0402,Z,1970-01-01,1997-01-12,,,,
Z180500,001,101,Z2120,10026,2020-01-01,2022-07-28,,,,
Z180510,NULL,NULL,ZRA0504,Z001097,1985-04-15,2011-02-01,,,,
Z180511,002,201,Z2120,Z001126,2014-06-02,2014-12-15,,,,
Z180512,NULL,201,Z8211,Z001108,2012-06-23,2012-09-26,,,,
Z180513,002,201,Z8211,Z001108,2017-06-05,2017-10-05,,,,
Z180520,NULL,NULL,ZRA0509,Z001008,1977-05-16,2005-09-30,,,,
Z180525,002,201,Z3110,Z001018,2020-07-15,2020-09-04,,,,
Z180540,NULL,NULL,ZRA0704,Z,1964-05-10,1999-07-12,,,,
Z180550,NULL,NULL,ZRA0211,Z000131,1979-04-24,2003-09-20,,,,
Z180560,NULL,NULL,ZRA1357,Z,1971-05-17,1998-12-29,,,,
Z180570,NULL,NULL,ZRA1357,Z,1973-01-01,1998-12-29,,,,
Z180590,NULL,NULL,ZRA1236,Z,1964-03-01,1999-06-19,,,,
Z180630,NULL,NULL,ZRA0191,Z000134,1973-04-01,2002-04-12,,,,
Z180640,NULL,NULL,ZRA0151,Z,1987-05-20,2001-04-11,,,,
Z180650,NULL,NULL,ZRA0603,Z001077,1970-06-15,2003-12-31,,,,
Z180680,,101,Z0430,Z001035,1968-07-01,2014-12-31,,,,
Z180681,004,,ZV1110,,2022-05-06,2022-12-31,,,,
Z180683,001,101,Z1231,10047,2020-01-01,2022-12-16,,,,
Z180700,,,ZRA1001,Z001003,1967-09-19,2009-07-31,,,,
Z180701,002,201,ZV1700,Z1727,2018-08-02,2018-09-30,,,,
Z180702,002,201,ZRA3121,Z001126,2020-07-29,2020-08-31,,,,
Z180705,002,201,Z1210,Z001017,2021-05-31,2021-10-14,,,,
Z180715,003,101,Z1410,Z001001,2000-03-29,2015-06-15,,,,
Z180716,NULL,NULL,ZRA0701,Z001001,2001-08-01,2008-02-15,,,,
Z180720,NULL,NULL,ZRA0602,Z001060,1970-06-15,2006-07-24,,,,
Z180730,001,101,Z1700,10025,2020-01-01,2022-09-05,,,,
Z180731,002,201,Z1250,Z001079,2018-03-12,2018-07-28,,,,
Z180740,NULL,NULL,ZRA0601,Z,1973-07-01,1998-12-29,,,,
Z180750,,101,ZRA8010,Z001054,1972-07-01,2014-12-31,,,,
Z180761,013,201,ZV1220,10023,2021-06-09,2023-03-17,,,,
Z180764,NULL,201,Z1120,Z001127,2012-06-18,2012-10-04,,,,
Z180765,002,201,Z1210,Z001017,2017-04-19,2018-01-05,,,,
Z180772,002,201,Z1350,Z001139,2015-03-25,2015-10-31,,,,
Z180774,002,201,Z3700,Z001730,2017-05-18,2017-07-05,,,,
Z180775,002,201,ZV1120,Z001012,2018-04-12,2018-04-17,,,,
Z180776,013,201,Z1350,10028,2022-07-05,2022-08-30,,,,
Z180777,013,201,Z2220,10047,2022-08-11,2022-11-02,,,,
Z180780,NULL,NULL,ZRA0603,Z001074,1985-12-30,2007-06-06,,,,
Z180783,NULL,201,Z3220,Z001020,2012-07-09,2012-11-02,,,,
Z180784,002,201,Z1220,Z001020,2013-05-29,2013-07-29,,,,
Z180786,NULL,201,Z6232,Z001127,2012-06-16,2012-10-01,,,,
Z180787,001,101,Z1210,10050,2020-01-01,NULL,,,,
Z180788,001,101,Z1350,Z001119,2011-04-12,2014-04-30,,,,
Z180789,001,101,ZV1410,10115,2020-01-01,2022-12-31,,,,
Z180790,NULL,NULL,ZRA0504,Z000166,1994-03-16,2002-11-07,,,,
Z180799,002,201,Z3210,Z001108,2014-04-23,2014-06-24,,,,
Z180800,NULL,NULL,ZRA0504,Z000105,1971-05-01,2003-03-15,,,,
Z180801,002,201,Z1120,Z001126,2018-03-12,2019-01-11,,,,
Z180810,001,101,Z1410,10073,2020-01-01,2023-12-31,,,,
Z180813,NULL,201,Z3231,NULL,2014-04-25,2015-01-07,,,,
Z180816,001,101,Z2210,10046,2020-01-01,NULL,,,,
Z180820,002,201,Z7211,Z001075,2015-06-06,2015-10-02,,,,
Z180821,002,201,Z1350,Z001139,2013-03-23,2014-01-03,,,,
Z180823,002,201,Z1350,Z001139,2014-07-15,2014-09-26,,,,
Z180824,002,201,Z3231,Z001013,2015-04-21,2015-12-02,,,,
Z180825,002,,Z3231,,2021-06-21,2021-11-11,,,,
Z180826,002,201,Z2120,Z001012,2017-07-19,2017-07-24,,,,
Z180827,001,101,ZV1220,10041,2020-06-01,2022-12-31,,,,
Z180828,002,201,Z1210,Z001108,2019-04-15,2019-11-30,,,,
Z180829,002,201,Z4110,Z001018,2020-07-01,2020-10-12,,,,
Z180831,NULL,201,Z1220,NULL,2015-04-28,2015-12-03,,,,
Z180833,NULL,201,Z1120,NULL,2017-05-16,2018-02-14,,,,
Z180834,002,201,Z1110,Z001011,2020-06-23,2020-10-15,,,,
Z180835,002,201,Z1700,Z1727,2020-06-08,2020-07-14,,,,
Z180836,002,201,Z7211,NULL,2018-05-02,2019-01-21,,,,
Z180840,NULL,NULL,ZRA1604,Z000029,1980-01-10,2002-02-28,,,,
Z180841,NULL,201,Z8211,Z001017,2012-07-08,2012-07-09,,,,
Z180843,NULL,201,ZRA8010,NULL,2014-07-05,2014-12-03,,,,
Z180844,002,201,Z8211,Z001079,2017-05-03,2017-06-30,,,,
Z180845,002,201,Z8211,Z001012,2017-06-29,2017-07-31,,,,
Z180846,002,201,Z3120,Z001126,2018-03-19,2019-01-07,,,,
Z180847,001,101,ZV1700,Z001069,2019-06-01,2019-12-31,,,,
Z180848,001,101,ZV2211,10147,2020-01-01,2022-12-31,,,,
Z180849,002,201,Z0297,Z001025,2018-05-11,2018-06-20,,,,
Z180850,NULL,NULL,ZRA0702,Z000067,1988-02-01,2002-01-31,,,,
Z180851,002,201,ZV1110,Z001018,2018-03-01,2019-06-23,,,,
Z180852,002,201,Z1220,Z001024,2018-04-24,2018-06-30,,,,
Z180853,002,801,Z3220,Z001075,2019-05-08,2019-12-12,,,,
Z180854,002,201,ZV1110,Z001011,2019-01-22,2019-03-12,,,,
Z180855,002,201,Z2230,Z001079,2019-05-01,2019-07-31,,,,
Z180856,002,201,Z3220,Z001020,2019-06-01,2019-10-03,,,,
Z180857,002,201,ZRA1121,Z001126,2019-10-02,2019-11-06,,,,
Z180858,002,201,ZRA5121,Z001012,2019-04-08,2019-11-07,,,,
Z180859,NULL,201,Z1220,NULL,2015-06-24,2015-10-19,,,,
Z180862,001,101,Z2700,Z001057,2020-01-01,2021-07-31,,,,
Z180865,001,101,Z3120,10015,2020-01-01,NULL,,,,
Z180866,002,201,Z1120,Z001126,2019-04-15,2019-09-30,,,,
Z180867,NULL,201,Z1120,Z001012,2012-06-01,2012-12-10,,,,
Z180869,002,201,Z1120,Z001012,2014-07-09,2014-11-17,,,,
Z180870,001,101,Z3220,10031,2020-01-01,NULL,,,,
Z180871,001,101,ZV1700,Z001728,2018-01-01,2019-08-22,,,,
Z180872,002,201,Z1120,Z001126,2018-03-12,2018-07-12,,,,
Z180874,002,201,Z1110,Z001063,2014-06-16,2014-10-29,,,,
Z180875,002,201,Z7211,Z001020,2013-06-20,2013-07-07,,,,
Z180876,NULL,201,Z2210,NULL,2015-06-24,2015-12-11,,,,
Z180877,002,201,Z2210,Z001108,2016-05-17,2016-12-13,,,,
Z180878,002,201,Z3120,Z001127,2016-04-29,2016-05-02,,,,
Z180879,002,201,Z1220,Z001021,2016-09-15,2016-11-09,,,,
Z180880,002,201,Z6232,Z001017,2018-03-12,2018-06-06,,,,
Z180881,002,201,Z8211,Z001074,2018-05-01,2018-08-01,,,,
Z180882,002,201,Z7211,Z001012,2018-05-09,2018-08-14,,,,
Z180883,002,201,ZV2211,Z001020,2018-05-05,2018-10-31,,,,
Z180884,002,201,Z2210,Z001017,2018-05-14,2018-12-05,,,,
Z180885,002,201,ZV1210,Z001017,2018-05-09,2018-07-04,,,,
Z180886,002,201,Z3210,Z001108,2018-05-23,2018-05-28,,,,
Z180887,002,201,Z7211,Z001017,2018-06-26,2018-08-09,,,,
Z180888,002,201,Z8211,Z001017,2018-07-04,2018-09-20,,,,
Z180889,002,201,Z1250,Z001079,2018-07-31,2018-11-08,,,,
Z180890,NULL,NULL,ZRA1504,Z,1985-06-19,1999-03-31,,,,
Z180891,002,201,ZRA1121,Z001126,2019-06-15,2019-11-30,,,,
Z180892,002,801,Z3220,Z001075,2020-07-10,2020-09-24,,,,
Z180893,002,201,ZRA5121,Z001126,2019-06-27,2019-08-31,,,,
Z180894,013,201,Z1220,10049,2023-04-15,NULL,,,,
Z180896,013,201,Z3220,10048,2022-07-12,2022-09-15,,,,
Z180897,013,201,Z0450,10075,2023-03-16,NULL,,,,
Z180900,002,201,ZRA1121,Z001126,2019-09-26,2019-10-03,,,,
Z180910,NULL,NULL,ZRA0191,Z001020,1992-06-23,2002-12-31,,,,
Z180920,NULL,NULL,ZRA0703,Z,1983-12-21,1999-07-02,,,,
Z180941,002,201,ZV1350,Z001136,2019-07-15,2019-08-20,,,,
Z180950,NULL,NULL,ZRA1602,Z000167,1983-03-08,2002-03-13,,,,
Z180951,002,201,Z1250,Z001079,2019-04-16,2019-11-05,,,,
Z180952,002,201,ZV2211,Z001079,2019-06-03,2019-08-31,,,,
Z180954,002,201,Z3210,Z001017,2019-06-22,2019-11-26,,,,
Z180960,001,101,Z3220,10031,2020-01-01,2022-07-27,,,,
Z180961,013,201,Z3220,10031,2023-05-08,NULL,,,,
Z180962,013,201,ZV1220,10023,2022-05-17,2022-12-16,,,,
Z180963,013,201,ZV1110,10027,2022-05-17,2022-09-13,,,,
Z180970,NULL,NULL,ZRA1337,Z,1989-05-01,1997-04-20,,,,
Z180985,013,201,ZV1700,10025,2022-06-01,2022-11-29,,,,
Z180990,NULL,NULL,ZRA1617,Z001014,1982-03-15,2009-02-19,,,,
Z180991,005,801,,10013,2022-12-22,NULL,,,,
Z180992,002,201,Z1110,Z001731,2013-02-01,2013-12-05,,,,
Z180993,002,201,Z3210,Z001108,2018-09-04,2018-10-15,,,,
Z180994,002,201,Z3210,Z001108,2018-09-04,2018-10-16,,,,
Z180995,002,201,ZRA1121,Z001126,2019-04-08,2019-10-07,,,,
Z181020,,101,ZRA8010,Z001014,1979-05-03,2013-03-14,,,,
Z181024,001,101,Z0700,10007,2020-01-01,NULL,,,,
Z181025,002,201,ZV1230,Z001017,2020-06-15,2020-11-06,,,,
Z181026,002,201,Z1350,Z001139,2020-06-17,2020-08-31,,,,
Z181027,001,101,Z3220,10031,2022-05-02,NULL,,,,
Z181028,013,201,Z8211,10036,2023-05-04,2023-10-31,,,,
Z181030,001,101,Z3120,Z001012,1983-12-21,2016-02-10,,,,
Z181040,001,101,Z0430,Z001012,1986-01-06,2017-06-30,,,,
Z181041,001,101,Z1210,10046,2020-01-01,NULL,,,,
Z181042,002,201,Z2120,Z001127,2015-06-25,2015-06-29,,,,
Z181043,002,201,Z8211,Z001017,2017-06-22,2017-06-22,,,,
Z181044,002,201,Z2220,Z001020,2018-04-04,2019-01-11,,,,
Z181046,004,301,Z2120,10005,2022-07-09,2022-09-13,,,,
Z187152,002,201,Z1120,Z001012,2014-04-12,2014-07-31,,,,
Z187153,001,101,ZRA52111,Z001073,2020-01-01,2021-12-31,,,,
Z187154,002,201,Z0293,Z001125,2018-03-19,2018-08-13,,,,
Z187155,002,201,Z7211,Z001021,2018-06-09,2018-08-20,,,,
Z187156,002,201,Z8211,Z001017,2013-06-17,2013-07-19,,,,
Z187157,002,201,Z3120,Z001127,2014-06-05,2014-12-12,,,,
Z187158,002,201,Z1231,Z001017,2016-05-23,2016-11-30,,,,
Z187159,NULL,201,Z3120,NULL,2016-05-31,2016-12-05,,,,
Z187160,002,201,Z1320,Z001134,2020-06-27,2020-08-31,,,,
Z187161,002,201,Z8211,Z001012,2017-07-31,2017-08-08,,,,
Z187162,002,201,Z3220,Z001021,2018-05-04,2018-05-06,,,,
Z187163,002,201,Z3220,Z001021,2018-05-16,2018-05-19,,,,
Z187164,002,201,ZRA5121,Z001126,2019-09-02,2019-09-30,,,,
Z187165,012,901,ZV1220,Z001020,2021-12-31,2022-05-31,,,,
Z187166,002,201,Z3120,Z001126,2018-08-01,2018-08-04,,,,
Z187168,002,201,Z1220,Z001020,2020-07-04,2020-08-15,,,,
Z187170,013,201,Z3210,10050,2023-05-04,2023-10-31,,,,
Z187199,002,201,Z1210,Z001017,2018-06-08,2018-07-23,,,,
Z190001,002,201,Z8211,Z001017,2013-07-12,2013-09-27,,,,
Z190002,001,101,Z1220,Z001020,2020-01-01,2021-06-11,,,,
Z190003,NULL,201,Z1230,NULL,2017-05-01,2018-01-29,,,,
Z190004,002,201,Z1230,Z001079,2020-07-02,2020-10-07,,,,
Z190005,002,201,Z3231,Z001017,2019-04-16,2019-05-02,,,,
Z190006,002,201,ZV1210,Z001021,2019-05-15,2019-11-19,,,,
Z190007,002,201,Z7211,Z001074,2018-05-24,2018-10-11,,,,
Z190008,002,201,Z8211,Z001079,2021-07-09,2021-09-30,,,,
Z190010,002,201,Z3220,Z001021,2013-04-27,2013-07-25,,,,
Z190011,013,201,Z1120,10015,2023-04-25,NULL,,,,
Z190012,013,201,Z3120,10015,2022-07-08,2022-07-13,,,,
Z190015,NULL,NULL,ZRA1501,Z,1985-12-01,1999-12-31,,,,
Z190020,,,ZRA1501,Z000111,1976-07-01,2001-07-31,,,,
Z190030,NULL,NULL,ZRA0191,Z000029,1985-02-21,2002-03-31,,,,
Z190040,001,101,Z4110,Z001023,1979-06-01,2018-12-30,,,,
Z190041,002,201,Z7211,Z001017,2017-05-18,2017-07-21,,,,
Z190050,001,101,Z3210,Z001100,1993-01-16,2018-12-31,,,,
Z190053,002,201,Z8211,Z001079,2015-04-24,2016-01-23,,,,
Z190054,002,201,Z1350,Z001127,2014-04-24,2014-05-03,,,,
Z190055,002,201,Z7211,Z001017,2014-06-25,2014-08-07,,,,
Z190056,002,201,Z3220,Z001075,2018-04-20,2018-05-17,,,,
Z190057,013,201,Z8211,10031,2022-06-02,2022-10-26,,,,
Z190060,NULL,NULL,ZRA0502,Z000121,1974-05-15,2003-05-24,,,,
Z190070,,101,Z0500,Z001151,1994-04-01,2013-05-31,,,,
Z190071,013,201,Z3120,10015,2022-05-09,2022-11-17,,,,
Z190072,013,201,Z3220,10023,2023-05-13,NULL,,,,
Z190076,NULL,201,Z3120,Z001127,2012-04-10,2012-05-03,,,,
Z190077,NULL,201,Z6232,NULL,2013-07-13,2013-09-26,,,,
Z190078,002,201,Z1210,Z001017,2018-03-12,2018-03-13,,,,
Z190079,002,201,Z2120,Z001126,2018-06-19,2019-01-15,,,,
Z190100,001,101,Z0430,Z001037,1980-11-11,2016-06-30,,,,
Z190101,NULL,201,Z7211,Z001021,2012-07-10,2012-10-10,,,,
Z190110,001,101,Z1220,Z001020,2020-01-01,2020-06-08,,,,
Z190112,NULL,201,Z1220,Z001075,2012-07-07,2012-10-05,,,,
Z190113,002,201,Z3120,Z001012,2017-06-01,2017-06-09,,,,
Z190178,NULL,201,Z2120,NULL,2016-05-09,2017-01-10,,,,
Z190179,013,201,ZV1120,10015,2022-05-20,2022-10-10,,,,
Z190180,013,201,Z2210,10050,2022-05-23,2022-09-30,,,,
Z190200,001,101,Z1110,Z001023,2011-03-01,2016-07-27,,,,
Z190201,NULL,201,ZRA8010,NULL,2013-07-03,2013-12-20,,,,
Z190202,002,201,Z2120,Z001127,2013-07-01,2013-09-23,,,,
Z190203,002,201,Z8211,Z001012,2016-06-29,2016-07-22,,,,
Z190204,002,201,ZV2211,Z001020,2019-06-06,2019-10-22,,,,
Z190212,002,201,Z3120,Z001126,2013-04-27,2014-02-04,,,,
Z190213,002,201,Z1110,Z001018,2015-06-02,2015-10-21,,,,
Z190216,NULL,201,Z8211,Z001020,2012-07-03,2012-07-05,,,,
Z190217,NULL,201,Z7211,NULL,2017-04-19,2018-01-17,,,,
Z190218,002,201,Z2120,Z001127,2013-06-03,2013-07-02,,,,
Z190223,002,201,Z8211,Z001017,2015-06-24,2015-07-30,,,,
Z190224,001,101,Z3110,Z001023,2016-04-22,2017-11-15,,,,
Z190225,002,201,Z3220,Z001021,2016-04-26,2016-11-16,,,,
Z190301,002,201,Z8211,Z001075,2021-07-19,2021-09-30,,,,
Z200010,NULL,NULL,ZRA1601,Z000133,1999-06-16,2002-01-31,,,,
Z204315,002,201,Z1220,Z001021,2019-06-04,2019-11-07,,,,
Z204316,001,101,ZV1110,Z001018,2020-09-19,2021-12-31,,,,
Z210102,002,201,Z2120,Z001127,2014-07-09,2014-08-12,,,,
Z210103,002,201,Z8211,Z001075,2016-07-01,2016-10-06,,,,
Z210104,002,201,ZV1110,Z001018,2020-01-01,2020-04-24,,,,
Z210105,002,201,Z8211,Z001017,2019-06-18,2019-09-30,,,,
Z210239,013,201,Z1120,10015,2023-04-01,NULL,,,,
Z210240,,,Z0450,Z001147,2006-10-01,2011-11-03,,,,
Z210241,002,201,Z1220,Z001075,2016-09-01,2016-09-30,,,,
Z210242,013,201,Z1120,10015,2022-04-27,2023-02-14,,,,
Z210252,002,201,Z1220,Z001020,2015-05-14,2015-12-15,,,,
Z210254,002,201,Z1120,Z001126,2021-07-02,2021-07-04,,,,
Z210261,NULL,201,Z3120,Z001127,2012-07-24,2012-11-05,,,,
Z210271,001,101,ZV1110,10039,2020-01-01,2022-12-31,,,,
Z210273,002,201,Z3210,Z001108,2018-05-16,2018-07-05,,,,
Z210281,002,201,Z7211,Z001017,2017-05-18,2017-08-31,,,,
Z210282,001,101,ZV1350,10154,2020-01-01,2022-12-31,,,,
Z210283,002,201,Z1220,Z001020,2018-06-16,2018-07-18,,,,
Z210284,002,201,Z1210,Z001017,2018-07-20,2018-09-07,,,,
Z210285,002,,ZV1210,,2021-09-04,2021-11-19,,,,
Z210555,004,301,Z1120,10004,2022-07-13,2022-09-18,,,,
Z220009,002,201,Z3220,Z001075,2020-07-12,2020-07-30,,,,
Z220010,NULL,201,Z3220,NULL,2014-04-25,2014-11-13,,,,
Z220011,002,201,Z8211,Z001012,2016-04-29,2016-06-12,,,,
Z220012,002,201,ZV1210,Z001108,2018-04-20,2018-12-20,,,,
Z220013,002,201,Z7211,Z001081,2018-07-27,2019-01-26,,,,
Z220014,002,201,Z1120,Z001126,2018-09-01,2018-10-12,,,,
Z220015,002,201,Z1120,Z001126,2018-09-04,2018-11-05,,,,
Z220016,013,201,Z1210,10050,2022-07-26,2022-10-20,,,,
Z220017,013,201,Z3220,10031,2022-08-02,2022-10-04,,,,
Z220019,NULL,201,Z9340,NULL,2017-06-06,2018-01-12,,,,
Z220020,NULL,NULL,ZRA0304,Z,1977-12-24,1999-06-17,,,,
Z220021,NULL,201,Z9340,NULL,2015-08-26,2015-11-17,,,,
